FeatureIndex Pos Neg
55040 0 1
55044 0.00443837 0.995562
55048 0.00443837 0.995562
55052 0.00409696 0.995903
55056 0.00409696 0.995903
55060 0.00341413 0.996586
55064 0.00238989 0.99761
55068 0.00136565 0.998634
55072 0.000341413 0.999659
55076 0 1
55080 0.126323 0.873677
55084 0.125982 0.874018
55088 0.124957 0.875043
55092 0.116081 0.883919
55096 0.0955958 0.904404
55100 0.0590645 0.940935
55104 0.021509 0.978491
55108 0.00443837 0.995562
55112 0 1
55116 0.126323 0.873677
55120 0.125982 0.874018
55124 0.124957 0.875043
55128 0.116081 0.883919
55132 0.0955958 0.904404
55136 0.0590645 0.940935
55140 0.021509 0.978491
55144 0.00443837 0.995562
55148 0 1
55152 0.123592 0.876408
55156 0.12325 0.87675
55160 0.122226 0.877774
55164 0.113349 0.886651
55168 0.0938887 0.906111
55172 0.0590645 0.940935
55176 0.021509 0.978491
55180 0.00443837 0.995562
55184 0 1
55188 0.11847 0.88153
55192 0.118129 0.881871
55196 0.117105 0.882895
55200 0.108569 0.891431
55204 0.0894503 0.91055
55208 0.0573575 0.942643
55212 0.021509 0.978491
55216 0.00443837 0.995562
55220 0 1
55224 0.105155 0.894845
55228 0.104814 0.895186
55232 0.10379 0.89621
55236 0.0969614 0.903039
55240 0.0815978 0.918402
55244 0.0529191 0.947081
55248 0.0201434 0.979857
55252 0.00443837 0.995562
55256 0 1
55260 0.0815978 0.918402
55264 0.0812564 0.918744
55268 0.0802322 0.919768
55272 0.0754524 0.924548
55276 0.0638443 0.936156
55280 0.041311 0.958689
55284 0.0150222 0.984978
55288 0.00341413 0.996586
55292 0 1
55296 0.0505292 0.949471
55300 0.0501878 0.949812
55304 0.0498464 0.950154
55308 0.0467736 0.953226
55312 0.0399454 0.960055
55316 0.0269717 0.973028
55320 0.0116081 0.988392
55324 0.00238989 0.99761
55328 0 1
55332 0.0235575 0.976442
55336 0.0235575 0.976442
55340 0.0232161 0.976784
55344 0.0221919 0.977808
55348 0.0204848 0.979515
55352 0.013998 0.986002
55356 0.00546262 0.994537
55360 0.00204848 0.997952
55364 0 1
55368 0.00853534 0.991465
55372 0.00853534 0.991465
55376 0.00819392 0.991806
55380 0.00819392 0.991806
55384 0.0075111 0.992489
55388 0.00648686 0.993513
55392 0.00307272 0.996927
55396 0.00136565 0.998634
55400 0 1
55404 0.245818 0.754182
55408 0.245476 0.754524
55412 0.244452 0.755548
55416 0.235575 0.764425
55420 0.21509 0.78491
55424 0.165586 0.834414
55428 0.0839877 0.916012
55432 0.0245818 0.975418
55436 0.00477979 0.99522
55440 0.245476 0.754524
55444 0.245135 0.754865
55448 0.244111 0.755889
55452 0.235234 0.764766
55456 0.214749 0.785251
55460 0.165586 0.834414
55464 0.0839877 0.916012
55468 0.0245818 0.975418
55472 0.00477979 0.99522
55476 0.241038 0.758962
55480 0.240696 0.759304
55484 0.239672 0.760328
55488 0.230795 0.769205
55492 0.211335 0.788665
55496 0.163878 0.836122
55500 0.0829635 0.917037
55504 0.0245818 0.975418
55508 0.00477979 0.99522
55512 0.227723 0.772277
55516 0.227381 0.772619
55520 0.226357 0.773643
55524 0.217822 0.782178
55528 0.198703 0.801297
55532 0.15466 0.84534
55536 0.0802322 0.919768
55540 0.0245818 0.975418
55544 0.00477979 0.99522
55548 0.19324 0.80676
55552 0.192899 0.807101
55556 0.191874 0.808126
55560 0.185046 0.814954
55564 0.169682 0.830318
55568 0.132468 0.867532
55572 0.0699898 0.93001
55576 0.0221919 0.977808
55580 0.00477979 0.99522
55584 0.151588 0.848412
55588 0.151246 0.848754
55592 0.150222 0.849778
55596 0.145442 0.854558
55600 0.133834 0.866166
55604 0.104131 0.895869
55608 0.0549676 0.945032
55612 0.0174121 0.982588
55616 0.00443837 0.995562
55620 0.092523 0.907477
55624 0.0921816 0.907818
55628 0.0918402 0.90816
55632 0.0887675 0.911233
55636 0.0819392 0.918061
55640 0.066917 0.933083
55644 0.0389211 0.961079
55648 0.0143394 0.985661
55652 0.00341413 0.996586
55656 0.0419939 0.958006
55660 0.0419939 0.958006
55664 0.0416524 0.958348
55668 0.0406282 0.959372
55672 0.0389211 0.961079
55676 0.0317515 0.968249
55680 0.0174121 0.982588
55684 0.00785251 0.992147
55688 0.00102424 0.998976
55692 0.0122909 0.987709
55696 0.0122909 0.987709
55700 0.0119495 0.988051
55704 0.0119495 0.988051
55708 0.0112666 0.988733
55712 0.0102424 0.989758
55716 0.00648686 0.993513
55720 0.00273131 0.997269
55724 0.000682827 0.999317
55728 0.398088 0.601912
55732 0.397747 0.602253
55736 0.396722 0.603278
55740 0.387846 0.612154
55744 0.367361 0.632639
55748 0.317856 0.682144
55752 0.210652 0.789348
55756 0.0884261 0.911574
55760 0.0112666 0.988733
55764 0.397747 0.602253
55768 0.397405 0.602595
55772 0.396381 0.603619
55776 0.387504 0.612496
55780 0.367019 0.632981
55784 0.317856 0.682144
55788 0.210652 0.789348
55792 0.0884261 0.911574
55796 0.0112666 0.988733
55800 0.38648 0.61352
55804 0.386139 0.613861
55808 0.385114 0.614886
55812 0.376238 0.623762
55816 0.356777 0.643223
55820 0.309321 0.690679
55824 0.203482 0.796518
55828 0.0870604 0.91294
55832 0.0112666 0.988733
55836 0.361898 0.638102
55840 0.361557 0.638443
55844 0.360533 0.639467
55848 0.351997 0.648003
55852 0.332878 0.667122
55856 0.288836 0.711164
55860 0.192557 0.807443
55864 0.0833049 0.916695
55868 0.0112666 0.988733
55872 0.303858 0.696142
55876 0.303517 0.696483
55880 0.302492 0.697508
55884 0.295664 0.704336
55888 0.2803 0.7197
55892 0.243086 0.756914
55896 0.162854 0.837146
55900 0.0699898 0.93001
55904 0.0102424 0.989758
55908 0.230113 0.769887
55912 0.229771 0.770229
55916 0.228747 0.771253
55920 0.223967 0.776033
55924 0.212359 0.787641
55928 0.182656 0.817344
55932 0.122226 0.877774
55936 0.0542847 0.945715
55940 0.00887675 0.991123
55944 0.139297 0.860703
55948 0.138955 0.861045
55952 0.138614 0.861386
55956 0.135541 0.864459
55960 0.128713 0.871287
55964 0.113691 0.886309
55968 0.0802322 0.919768
55972 0.0409696 0.95903
55976 0.00716968 0.99283
55980 0.0635029 0.936497
55984 0.0635029 0.936497
55988 0.0631615 0.936839
55992 0.0621372 0.937863
55996 0.0604302 0.93957
56000 0.0532605 0.94674
56004 0.0385797 0.96142
56008 0.0228747 0.977125
56012 0.00273131 0.997269
56016 0.0153636 0.984636
56020 0.0153636 0.984636
56024 0.0150222 0.984978
56028 0.0150222 0.984978
56032 0.0143394 0.985661
56036 0.0133151 0.986685
56040 0.00955958 0.99044
56044 0.00580403 0.994196
56048 0.00102424 0.998976
56052 0.543872 0.456128
56056 0.54353 0.45647
56060 0.542506 0.457494
56064 0.533629 0.466371
56068 0.513144 0.486856
56072 0.463639 0.536361
56076 0.356436 0.643564
56080 0.203824 0.796176
56084 0.0467736 0.953226
56088 0.542165 0.457835
56092 0.541823 0.458177
56096 0.540799 0.459201
56100 0.531922 0.468078
56104 0.511437 0.488563
56108 0.462274 0.537726
56112 0.35507 0.64493
56116 0.203482 0.796518
56120 0.0467736 0.953226
56124 0.525435 0.474565
56128 0.525094 0.474906
56132 0.52407 0.47593
56136 0.515193 0.484807
56140 0.495732 0.504268
56144 0.448276 0.551724
56148 0.342438 0.657562
56152 0.19802 0.80198
56156 0.0457494 0.954251
56160 0.485149 0.514851
56164 0.484807 0.515193
56168 0.483783 0.516217
56172 0.475248 0.524752
56176 0.456128 0.543872
56180 0.412086 0.587914
56184 0.315807 0.684193
56188 0.182315 0.817685
56192 0.0423353 0.957665
56196 0.404234 0.595766
56200 0.403892 0.596108
56204 0.402868 0.597132
56208 0.39604 0.60396
56212 0.380676 0.619324
56216 0.343462 0.656538
56220 0.26323 0.73677
56224 0.151246 0.848754
56228 0.0372141 0.962786
56232 0.302492 0.697508
56236 0.302151 0.697849
56240 0.301127 0.698873
56244 0.296347 0.703653
56248 0.284739 0.715261
56252 0.255036 0.744964
56256 0.194606 0.805394
56260 0.112666 0.887334
56264 0.0279959 0.972004
56268 0.180949 0.819051
56272 0.180608 0.819392
56276 0.180266 0.819734
56280 0.177194 0.822806
56284 0.170365 0.829635
56288 0.155343 0.844657
56292 0.121885 0.878115
56296 0.0761352 0.923865
56300 0.0184363 0.981564
56304 0.0792079 0.920792
56308 0.0792079 0.920792
56312 0.0788665 0.921133
56316 0.0778423 0.922158
56320 0.0761352 0.923865
56324 0.0689655 0.931034
56328 0.0542847 0.945715
56332 0.0375555 0.962445
56336 0.00887675 0.991123
56340 0.0184363 0.981564
56344 0.0184363 0.981564
56348 0.0180949 0.981905
56352 0.0180949 0.981905
56356 0.0174121 0.982588
56360 0.0163878 0.983612
56364 0.0126323 0.987368
56368 0.00887675 0.991123
56372 0.00307272 0.996927
56376 0.601912 0.398088
56380 0.601571 0.398429
56384 0.600546 0.399454
56388 0.59167 0.40833
56392 0.571185 0.428815
56396 0.52168 0.47832
56400 0.414476 0.585524
56404 0.261864 0.738136
56408 0.0819392 0.918061
56412 0.598498 0.401502
56416 0.598156 0.401844
56420 0.597132 0.402868
56424 0.588255 0.411745
56428 0.567771 0.432229
56432 0.518607 0.481393
56436 0.411403 0.588597
56440 0.259816 0.740184
56444 0.0812564 0.918744
56448 0.575964 0.424036
56452 0.575623 0.424377
56456 0.574599 0.425401
56460 0.565722 0.434278
56464 0.546262 0.453738
56468 0.498805 0.501195
56472 0.392967 0.607033
56476 0.248549 0.751451
56480 0.0757938 0.924206
56484 0.528167 0.471833
56488 0.527825 0.472175
56492 0.526801 0.473199
56496 0.518266 0.481734
56500 0.499146 0.500854
56504 0.455104 0.544896
56508 0.358826 0.641174
56512 0.225333 0.774667
56516 0.0675999 0.9324
56520 0.441106 0.558894
56524 0.440765 0.559235
56528 0.439741 0.560259
56532 0.432912 0.567088
56536 0.417549 0.582451
56540 0.380335 0.619665
56544 0.300102 0.699898
56548 0.188119 0.811881
56552 0.0587231 0.941277
56556 0.325708 0.674292
56560 0.325367 0.674633
56564 0.324343 0.675657
56568 0.319563 0.680437
56572 0.307955 0.692045
56576 0.278252 0.721748
56580 0.217822 0.782178
56584 0.135883 0.864117
56588 0.0409696 0.95903
56592 0.192899 0.807101
56596 0.192557 0.807443
56600 0.192216 0.807784
56604 0.189143 0.810857
56608 0.182315 0.817685
56612 0.167293 0.832707
56616 0.133834 0.866166
56620 0.0880847 0.911915
56624 0.0259474 0.974053
56628 0.0829635 0.917037
56632 0.0829635 0.917037
56636 0.0826221 0.917378
56640 0.0815978 0.918402
56644 0.0798907 0.920109
56648 0.0727211 0.927279
56652 0.0580403 0.94196
56656 0.041311 0.958689
56660 0.0119495 0.988051
56664 0.0184363 0.981564
56668 0.0184363 0.981564
56672 0.0180949 0.981905
56676 0.0180949 0.981905
56680 0.0174121 0.982588
56684 0.0163878 0.983612
56688 0.0126323 0.987368
56692 0.00887675 0.991123
56696 0.00307272 0.996927
56700 0.610106 0.389894
56704 0.609764 0.390236
56708 0.60874 0.39126
56712 0.599863 0.400137
56716 0.579379 0.420621
56720 0.529874 0.470126
56724 0.42267 0.57733
56728 0.270058 0.729942
56732 0.0901332 0.909867
56736 0.606692 0.393308
56740 0.60635 0.39365
56744 0.605326 0.394674
56748 0.596449 0.403551
56752 0.575964 0.424036
56756 0.526801 0.473199
56760 0.419597 0.580403
56764 0.26801 0.73199
56768 0.0894503 0.91055
56772 0.583476 0.416524
56776 0.583134 0.416866
56780 0.58211 0.41789
56784 0.573233 0.426767
56788 0.553773 0.446227
56792 0.506316 0.493684
56796 0.400478 0.599522
56800 0.25606 0.74394
56804 0.0833049 0.916695
56808 0.535678 0.464322
56812 0.535336 0.464664
56816 0.534312 0.465688
56820 0.525777 0.474223
56824 0.506658 0.493342
56828 0.462615 0.537385
56832 0.366337 0.633663
56836 0.232844 0.767156
56840 0.075111 0.924889
56844 0.447593 0.552407
56848 0.447252 0.552748
56852 0.446227 0.553773
56856 0.439399 0.560601
56860 0.424036 0.575964
56864 0.386821 0.613179
56868 0.306589 0.693411
56872 0.194606 0.805394
56876 0.06521 0.93479
56880 0.329464 0.670536
56884 0.329123 0.670877
56888 0.328098 0.671902
56892 0.323319 0.676681
56896 0.31171 0.68829
56900 0.282008 0.717992
56904 0.221577 0.778423
56908 0.139638 0.860362
56912 0.0447252 0.955275
56916 0.193923 0.806077
56920 0.193581 0.806419
56924 0.19324 0.80676
56928 0.190167 0.809833
56932 0.183339 0.816661
56936 0.168317 0.831683
56940 0.134858 0.865142
56944 0.0891089 0.910891
56948 0.0269717 0.973028
56952 0.0829635 0.917037
56956 0.0829635 0.917037
56960 0.0826221 0.917378
56964 0.0815978 0.918402
56968 0.0798907 0.920109
56972 0.0727211 0.927279
56976 0.0580403 0.94196
56980 0.041311 0.958689
56984 0.0119495 0.988051
56988 0.0184363 0.981564
56992 0.0184363 0.981564
56996 0.0180949 0.981905
57000 0.0180949 0.981905
57004 0.0174121 0.982588
57008 0.0163878 0.983612
57012 0.0126323 0.987368
57016 0.00887675 0.991123
57020 0.00307272 0.996927
57024 0.000341413 0.999659
57028 0.000341413 0.999659
57032 0.000341413 0.999659
57036 0 1
57040 0 1
57044 0 1
57048 0 1
57052 0 1
57056 0 1
57060 0.000341413 0.999659
57064 0.000341413 0.999659
57068 0.000341413 0.999659
57072 0 1
57076 0 1
57080 0 1
57084 0 1
57088 0 1
57092 0 1
57096 0.000341413 0.999659
57100 0.000341413 0.999659
57104 0.000341413 0.999659
57108 0 1
57112 0 1
57116 0 1
57120 0 1
57124 0 1
57128 0 1
57132 0.000341413 0.999659
57136 0.000341413 0.999659
57140 0.000341413 0.999659
57144 0 1
57148 0 1
57152 0 1
57156 0 1
57160 0 1
57164 0 1
57168 0.000341413 0.999659
57172 0.000341413 0.999659
57176 0.000341413 0.999659
57180 0 1
57184 0 1
57188 0 1
57192 0 1
57196 0 1
57200 0 1
57204 0.000341413 0.999659
57208 0.000341413 0.999659
57212 0.000341413 0.999659
57216 0 1
57220 0 1
57224 0 1
57228 0 1
57232 0 1
57236 0 1
57240 0.000341413 0.999659
57244 0.000341413 0.999659
57248 0.000341413 0.999659
57252 0 1
57256 0 1
57260 0 1
57264 0 1
57268 0 1
57272 0 1
57276 0 1
57280 0 1
57284 0 1
57288 0 1
57292 0 1
57296 0 1
57300 0 1
57304 0 1
57308 0 1
57312 0 1
57316 0 1
57320 0 1
57324 0 1
57328 0 1
57332 0 1
57336 0 1
57340 0 1
57344 0 1
57348 0.00273131 0.997269
57352 0.00273131 0.997269
57356 0.00238989 0.99761
57360 0.00170707 0.998293
57364 0.000682827 0.999317
57368 0.000682827 0.999317
57372 0 1
57376 0 1
57380 0 1
57384 0.00273131 0.997269
57388 0.00273131 0.997269
57392 0.00238989 0.99761
57396 0.00170707 0.998293
57400 0.000682827 0.999317
57404 0.000682827 0.999317
57408 0 1
57412 0 1
57416 0 1
57420 0.00273131 0.997269
57424 0.00273131 0.997269
57428 0.00238989 0.99761
57432 0.00170707 0.998293
57436 0.000682827 0.999317
57440 0.000682827 0.999317
57444 0 1
57448 0 1
57452 0 1
57456 0.00273131 0.997269
57460 0.00273131 0.997269
57464 0.00238989 0.99761
57468 0.00170707 0.998293
57472 0.000682827 0.999317
57476 0.000682827 0.999317
57480 0 1
57484 0 1
57488 0 1
57492 0.00273131 0.997269
57496 0.00273131 0.997269
57500 0.00238989 0.99761
57504 0.00170707 0.998293
57508 0.000682827 0.999317
57512 0.000682827 0.999317
57516 0 1
57520 0 1
57524 0 1
57528 0.00273131 0.997269
57532 0.00273131 0.997269
57536 0.00238989 0.99761
57540 0.00170707 0.998293
57544 0.000682827 0.999317
57548 0.000682827 0.999317
57552 0 1
57556 0 1
57560 0 1
57564 0.00238989 0.99761
57568 0.00238989 0.99761
57572 0.00204848 0.997952
57576 0.00136565 0.998634
57580 0.000682827 0.999317
57584 0.000682827 0.999317
57588 0 1
57592 0 1
57596 0 1
57600 0.00102424 0.998976
57604 0.00102424 0.998976
57608 0.000682827 0.999317
57612 0.000682827 0.999317
57616 0.000341413 0.999659
57620 0.000341413 0.999659
57624 0 1
57628 0 1
57632 0 1
57636 0.000682827 0.999317
57640 0.000682827 0.999317
57644 0.000341413 0.999659
57648 0.000341413 0.999659
57652 0.000341413 0.999659
57656 0.000341413 0.999659
57660 0 1
57664 0 1
57668 0 1
57672 0.00887675 0.991123
57676 0.00853534 0.991465
57680 0.0075111 0.992489
57684 0.00546262 0.994537
57688 0.00443837 0.995562
57692 0.00136565 0.998634
57696 0 1
57700 0 1
57704 0 1
57708 0.00887675 0.991123
57712 0.00853534 0.991465
57716 0.0075111 0.992489
57720 0.00546262 0.994537
57724 0.00443837 0.995562
57728 0.00136565 0.998634
57732 0 1
57736 0 1
57740 0 1
57744 0.00887675 0.991123
57748 0.00853534 0.991465
57752 0.0075111 0.992489
57756 0.00546262 0.994537
57760 0.00443837 0.995562
57764 0.00136565 0.998634
57768 0 1
57772 0 1
57776 0 1
57780 0.00887675 0.991123
57784 0.00853534 0.991465
57788 0.0075111 0.992489
57792 0.00546262 0.994537
57796 0.00443837 0.995562
57800 0.00136565 0.998634
57804 0 1
57808 0 1
57812 0 1
57816 0.00887675 0.991123
57820 0.00853534 0.991465
57824 0.0075111 0.992489
57828 0.00546262 0.994537
57832 0.00443837 0.995562
57836 0.00136565 0.998634
57840 0 1
57844 0 1
57848 0 1
57852 0.00716968 0.99283
57856 0.00682827 0.993172
57860 0.00580403 0.994196
57864 0.00443837 0.995562
57868 0.00341413 0.996586
57872 0.00136565 0.998634
57876 0 1
57880 0 1
57884 0 1
57888 0.00546262 0.994537
57892 0.0051212 0.994879
57896 0.00477979 0.99522
57900 0.00375555 0.996244
57904 0.00307272 0.996927
57908 0.00102424 0.998976
57912 0 1
57916 0 1
57920 0 1
57924 0.00273131 0.997269
57928 0.00273131 0.997269
57932 0.00238989 0.99761
57936 0.00238989 0.99761
57940 0.00204848 0.997952
57944 0.000682827 0.999317
57948 0 1
57952 0 1
57956 0 1
57960 0.00136565 0.998634
57964 0.00136565 0.998634
57968 0.00102424 0.998976
57972 0.00102424 0.998976
57976 0.00102424 0.998976
57980 0.000341413 0.999659
57984 0 1
57988 0 1
57992 0 1
57996 0.0232161 0.976784
58000 0.0228747 0.977125
58004 0.0204848 0.979515
58008 0.0150222 0.984978
58012 0.0112666 0.988733
58016 0.00307272 0.996927
58020 0 1
58024 0 1
58028 0 1
58032 0.0232161 0.976784
58036 0.0228747 0.977125
58040 0.0204848 0.979515
58044 0.0150222 0.984978
58048 0.0112666 0.988733
58052 0.00307272 0.996927
58056 0 1
58060 0 1
58064 0 1
58068 0.0232161 0.976784
58072 0.0228747 0.977125
58076 0.0204848 0.979515
58080 0.0150222 0.984978
58084 0.0112666 0.988733
58088 0.00307272 0.996927
58092 0 1
58096 0 1
58100 0 1
58104 0.0232161 0.976784
58108 0.0228747 0.977125
58112 0.0204848 0.979515
58116 0.0150222 0.984978
58120 0.0112666 0.988733
58124 0.00307272 0.996927
58128 0 1
58132 0 1
58136 0 1
58140 0.0225333 0.977467
58144 0.0221919 0.977808
58148 0.019802 0.980198
58152 0.0143394 0.985661
58156 0.0109252 0.989075
58160 0.00307272 0.996927
58164 0 1
58168 0 1
58172 0 1
58176 0.0174121 0.982588
58180 0.0170707 0.982929
58184 0.0146808 0.985319
58188 0.0105838 0.989416
58192 0.00785251 0.992147
58196 0.00238989 0.99761
58200 0 1
58204 0 1
58208 0 1
58212 0.0129737 0.987026
58216 0.0126323 0.987368
58220 0.0109252 0.989075
58224 0.00853534 0.991465
58228 0.00614544 0.993855
58232 0.00136565 0.998634
58236 0 1
58240 0 1
58244 0 1
58248 0.00785251 0.992147
58252 0.00785251 0.992147
58256 0.00614544 0.993855
58260 0.0051212 0.994879
58264 0.00341413 0.996586
58268 0.000682827 0.999317
58272 0 1
58276 0 1
58280 0 1
58284 0.00204848 0.997952
58288 0.00204848 0.997952
58292 0.00170707 0.998293
58296 0.00170707 0.998293
58300 0.00102424 0.998976
58304 0.000341413 0.999659
58308 0 1
58312 0 1
58316 0 1
58320 0.0559918 0.944008
58324 0.0556504 0.94435
58328 0.0532605 0.94674
58332 0.0443837 0.955616
58336 0.0310686 0.968931
58340 0.0146808 0.985319
58344 0.0051212 0.994879
58348 0.00102424 0.998976
58352 0 1
58356 0.0559918 0.944008
58360 0.0556504 0.94435
58364 0.0532605 0.94674
58368 0.0443837 0.955616
58372 0.0310686 0.968931
58376 0.0146808 0.985319
58380 0.0051212 0.994879
58384 0.00102424 0.998976
58388 0 1
58392 0.055309 0.944691
58396 0.0549676 0.945032
58400 0.0525777 0.947422
58404 0.0437009 0.956299
58408 0.0310686 0.968931
58412 0.0146808 0.985319
58416 0.0051212 0.994879
58420 0.00102424 0.998976
58424 0 1
58428 0.0542847 0.945715
58432 0.0539433 0.946057
58436 0.0515534 0.948447
58440 0.0430181 0.956982
58444 0.0307272 0.969273
58448 0.0146808 0.985319
58452 0.0051212 0.994879
58456 0.00102424 0.998976
58460 0 1
58464 0.0484807 0.951519
58468 0.0481393 0.951861
58472 0.0457494 0.954251
58476 0.0389211 0.961079
58480 0.0286787 0.971321
58484 0.0143394 0.985661
58488 0.0051212 0.994879
58492 0.00102424 0.998976
58496 0 1
58500 0.039604 0.960396
58504 0.0392625 0.960737
58508 0.0368727 0.963127
58512 0.0320929 0.967907
58516 0.0242404 0.97576
58520 0.0133151 0.986685
58524 0.00477979 0.99522
58528 0.00102424 0.998976
58532 0 1
58536 0.0283373 0.971663
58540 0.0279959 0.972004
58544 0.0262888 0.973711
58548 0.0232161 0.976784
58552 0.0180949 0.981905
58556 0.00990099 0.990099
58560 0.00443837 0.995562
58564 0.000682827 0.999317
58568 0 1
58572 0.015705 0.984295
58576 0.015705 0.984295
58580 0.013998 0.986002
58584 0.0129737 0.987026
58588 0.0109252 0.989075
58592 0.00580403 0.994196
58596 0.00273131 0.997269
58600 0.000682827 0.999317
58604 0 1
58608 0.00477979 0.99522
58612 0.00477979 0.99522
58616 0.00443837 0.995562
58620 0.00443837 0.995562
58624 0.00341413 0.996586
58628 0.00238989 0.99761
58632 0.00136565 0.998634
58636 0.000341413 0.999659
58640 0 1
58644 0.129737 0.870263
58648 0.129396 0.870604
58652 0.127006 0.872994
58656 0.118129 0.881871
58660 0.09662 0.90338
58664 0.0590645 0.940935
58668 0.021509 0.978491
58672 0.00443837 0.995562
58676 0 1
58680 0.129737 0.870263
58684 0.129396 0.870604
58688 0.127006 0.872994
58692 0.118129 0.881871
58696 0.09662 0.90338
58700 0.0590645 0.940935
58704 0.021509 0.978491
58708 0.00443837 0.995562
58712 0 1
58716 0.127006 0.872994
58720 0.126664 0.873336
58724 0.124274 0.875726
58728 0.115398 0.884602
58732 0.0949129 0.905087
58736 0.0590645 0.940935
58740 0.021509 0.978491
58744 0.00443837 0.995562
58748 0 1
58752 0.121885 0.878115
58756 0.121543 0.878457
58760 0.119153 0.880847
58764 0.110618 0.889382
58768 0.0904746 0.909525
58772 0.0573575 0.942643
58776 0.021509 0.978491
58780 0.00443837 0.995562
58784 0 1
58788 0.108569 0.891431
58792 0.108228 0.891772
58796 0.105838 0.894162
58800 0.0990099 0.90099
58804 0.0826221 0.917378
58808 0.0529191 0.947081
58812 0.0201434 0.979857
58816 0.00443837 0.995562
58820 0 1
58824 0.0850119 0.914988
58828 0.0846705 0.915329
58832 0.0822806 0.917719
58836 0.0775009 0.922499
58840 0.0648686 0.935131
58844 0.041311 0.958689
58848 0.0150222 0.984978
58852 0.00341413 0.996586
58856 0 1
58860 0.0539433 0.946057
58864 0.0536019 0.946398
58868 0.0518948 0.948105
58872 0.0488221 0.951178
58876 0.0409696 0.95903
58880 0.0269717 0.973028
58884 0.0116081 0.988392
58888 0.00238989 0.99761
58892 0 1
58896 0.0269717 0.973028
58900 0.0269717 0.973028
58904 0.0252646 0.974735
58908 0.0242404 0.97576
58912 0.021509 0.978491
58916 0.013998 0.986002
58920 0.00546262 0.994537
58924 0.00204848 0.997952
58928 0 1
58932 0.00990099 0.990099
58936 0.00990099 0.990099
58940 0.00955958 0.99044
58944 0.00955958 0.99044
58948 0.00853534 0.991465
58952 0.00648686 0.993513
58956 0.00307272 0.996927
58960 0.00136565 0.998634
58964 0 1
58968 0.250597 0.749403
58972 0.250256 0.749744
58976 0.247866 0.752134
58980 0.238989 0.761011
58984 0.21748 0.78252
58988 0.165927 0.834073
58992 0.0843291 0.915671
58996 0.0245818 0.975418
59000 0.00477979 0.99522
59004 0.250256 0.749744
59008 0.249915 0.750085
59012 0.247525 0.752475
59016 0.238648 0.761352
59020 0.217139 0.782861
59024 0.165927 0.834073
59028 0.0843291 0.915671
59032 0.0245818 0.975418
59036 0.00477979 0.99522
59040 0.245818 0.754182
59044 0.245476 0.754524
59048 0.243086 0.756914
59052 0.23421 0.76579
59056 0.213725 0.786275
59060 0.16422 0.83578
59064 0.0833049 0.916695
59068 0.0245818 0.975418
59072 0.00477979 0.99522
59076 0.232503 0.767497
59080 0.232161 0.767839
59084 0.229771 0.770229
59088 0.221236 0.778764
59092 0.201093 0.798907
59096 0.155002 0.844998
59100 0.0805736 0.919426
59104 0.0245818 0.975418
59108 0.00477979 0.99522
59112 0.19802 0.80198
59116 0.197678 0.802322
59120 0.195288 0.804712
59124 0.18846 0.81154
59128 0.172072 0.827928
59132 0.13281 0.86719
59136 0.0703312 0.929669
59140 0.0221919 0.977808
59144 0.00477979 0.99522
59148 0.156367 0.843633
59152 0.156026 0.843974
59156 0.153636 0.846364
59160 0.148856 0.851144
59164 0.136224 0.863776
59168 0.104473 0.895527
59172 0.055309 0.944691
59176 0.0174121 0.982588
59180 0.00443837 0.995562
59184 0.0973028 0.902697
59188 0.0969614 0.903039
59192 0.0952544 0.904746
59196 0.0921816 0.907818
59200 0.0843291 0.915671
59204 0.0672584 0.932742
59208 0.0392625 0.960737
59212 0.0143394 0.985661
59216 0.00341413 0.996586
59220 0.0467736 0.953226
59224 0.0467736 0.953226
59228 0.0450666 0.954933
59232 0.0440423 0.955958
59236 0.041311 0.958689
59240 0.0320929 0.967907
59244 0.0177535 0.982247
59248 0.00785251 0.992147
59252 0.00102424 0.998976
59256 0.013998 0.986002
59260 0.013998 0.986002
59264 0.0136565 0.986343
59268 0.0136565 0.986343
59272 0.0126323 0.987368
59276 0.0105838 0.989416
59280 0.00682827 0.993172
59284 0.00273131 0.997269
59288 0.000682827 0.999317
59292 0.404916 0.595084
59296 0.404575 0.595425
59300 0.402185 0.597815
59304 0.393308 0.606692
59308 0.371799 0.628201
59312 0.320246 0.679754
59316 0.212018 0.787982
59320 0.0884261 0.911574
59324 0.0112666 0.988733
59328 0.404575 0.595425
59332 0.404234 0.595766
59336 0.401844 0.598156
59340 0.392967 0.607033
59344 0.371458 0.628542
59348 0.320246 0.679754
59352 0.212018 0.787982
59356 0.0884261 0.911574
59360 0.0112666 0.988733
59364 0.393308 0.606692
59368 0.392967 0.607033
59372 0.390577 0.609423
59376 0.3817 0.6183
59380 0.361215 0.638785
59384 0.31171 0.68829
59388 0.204848 0.795152
59392 0.0870604 0.91294
59396 0.0112666 0.988733
59400 0.368727 0.631273
59404 0.368385 0.631615
59408 0.365995 0.634005
59412 0.35746 0.64254
59416 0.337316 0.662684
59420 0.291226 0.708774
59424 0.193923 0.806077
59428 0.0833049 0.916695
59432 0.0112666 0.988733
59436 0.310686 0.689314
59440 0.310345 0.689655
59444 0.307955 0.692045
59448 0.301127 0.698873
59452 0.284739 0.715261
59456 0.245476 0.754524
59460 0.16422 0.83578
59464 0.0699898 0.93001
59468 0.0102424 0.989758
59472 0.236941 0.763059
59476 0.2366 0.7634
59480 0.23421 0.76579
59484 0.22943 0.77057
